device_id,timestamp,voltage,current,power,energy,frequency,power_factor
1,2025-04-28 10:27:53+05:30,233.7,0.307,71.7,973.36,49.9,0.9
1,2025-04-28 10:27:54+05:30,233.4,0.254,59.3,973.376,49.8,1.0
1,2025-04-28 10:27:55+05:30,233.4,0.361,84.3,973.399,49.9,0.95
1,2025-04-28 10:27:56+05:30,232.9,0.307,71.5,973.419,50.0,1.0
1,2025-04-28 10:27:57+05:30,234.1,0.281,65.8,973.438,49.8,1.0
1,2025-04-28 10:27:58+05:30,233.7,0.507,118.5,973.471,49.9,0.92
1,2025-04-28 10:27:59+05:30,233.7,0.455,106.3,973.5,49.8,1.0
1,2025-04-28 10:28:00+05:30,233.0,0.364,84.8,973.524,49.9,0.96
1,2025-04-28 10:28:01+05:30,233.9,0.299,69.9,973.543,49.9,0.97
1,2025-04-28 10:28:02+05:30,233.0,0.305,71.1,973.563,49.7,0.95
1,2025-04-28 10:28:03+05:30,233.2,0.267,62.3,973.58,49.8,1.0
1,2025-04-28 10:28:04+05:30,233.6,0.278,64.9,973.598,49.8,0.97
1,2025-04-28 10:28:05+05:30,233.2,0.34,79.3,973.62,49.8,1.0
1,2025-04-28 10:28:06+05:30,233.1,0.102,23.8,973.627,49.9,0.94
1,2025-04-28 10:28:07+05:30,233.5,0.49,114.4,973.659,49.8,0.98
1,2025-04-28 10:28:08+05:30,234.0,0.39,91.3,973.684,49.8,1.0
1,2025-04-28 10:28:09+05:30,233.9,0.264,61.7,973.701,50.0,1.0
1,2025-04-28 10:28:10+05:30,233.9,0.494,115.5,973.733,49.8,0.96
1,2025-04-28 10:28:11+05:30,233.7,0.413,96.5,973.76,49.8,1.0
1,2025-04-28 10:28:12+05:30,233.3,0.427,99.6,973.788,49.7,0.96
1,2025-04-28 10:28:13+05:30,234.1,0.316,74.0,973.808,49.9,1.0
1,2025-04-28 10:28:14+05:30,232.6,0.403,93.7,973.834,49.8,0.93
1,2025-04-28 10:28:15+05:30,233.7,0.183,42.8,973.846,49.9,1.0
1,2025-04-28 10:28:16+05:30,233.9,0.381,89.1,973.871,49.8,0.95
1,2025-04-28 10:28:17+05:30,233.5,0.315,73.6,973.891,49.9,0.93
1,2025-04-28 10:28:18+05:30,233.1,0.445,103.7,973.92,49.8,1.0
1,2025-04-28 10:28:19+05:30,233.5,0.312,72.9,973.94,49.7,0.98
1,2025-04-28 10:28:20+05:30,233.1,0.294,68.5,973.959,49.8,0.96
1,2025-04-28 10:28:21+05:30,233.8,0.468,109.4,973.99,49.8,0.92
1,2025-04-28 10:28:22+05:30,234.0,0.462,108.1,974.02,49.9,0.99
1,2025-04-28 10:28:23+05:30,233.7,0.428,100.0,974.048,49.8,0.96
1,2025-04-28 10:28:24+05:30,233.7,0.394,92.1,974.073,49.6,0.89
1,2025-04-28 10:28:25+05:30,233.9,0.419,98.0,974.1,49.8,0.95
1,2025-04-28 10:28:26+05:30,233.9,0.326,76.3,974.122,49.8,0.9
1,2025-04-28 10:28:27+05:30,233.1,0.263,61.3,974.139,49.8,0.91
1,2025-04-28 10:28:28+05:30,232.7,0.383,89.1,974.163,49.8,0.95
1,2025-04-28 10:28:29+05:30,233.6,0.177,41.3,974.175,49.8,0.87
1,2025-04-28 10:28:30+05:30,234.0,0.483,113.0,974.206,49.8,0.88
1,2025-04-28 10:28:31+05:30,232.7,0.34,79.1,974.228,49.8,0.97
1,2025-04-28 10:28:32+05:30,233.5,0.334,78.0,974.25,49.9,1.0
1,2025-04-28 10:28:33+05:30,234.1,0.256,59.9,974.266,49.8,0.96
1,2025-04-28 10:28:34+05:30,233.4,0.481,112.3,974.298,49.8,0.98
1,2025-04-28 10:28:35+05:30,234.3,0.421,98.6,974.325,49.9,0.96
1,2025-04-28 10:28:36+05:30,234.2,0.375,87.8,974.349,49.9,1.0
1,2025-04-28 10:28:37+05:30,233.4,0.405,94.5,974.376,49.8,0.94
1,2025-04-28 10:28:38+05:30,233.3,0.361,84.2,974.399,49.6,1.0
1,2025-04-28 10:28:39+05:30,233.3,0.433,101.0,974.427,49.8,0.98
1,2025-04-28 10:28:40+05:30,233.6,0.315,73.6,974.448,49.7,0.95
1,2025-04-28 10:28:41+05:30,232.9,0.352,82.0,974.47,49.7,0.92
1,2025-04-28 10:28:42+05:30,232.8,0.405,94.3,974.497,49.6,0.93
1,2025-04-28 10:28:43+05:30,232.4,0.21,48.8,974.51,49.8,0.96
1,2025-04-28 10:28:44+05:30,233.5,0.221,51.6,974.524,49.8,0.93
1,2025-04-28 10:28:45+05:30,234.5,0.534,125.2,974.559,49.8,0.89
1,2025-04-28 10:28:46+05:30,232.5,0.263,61.1,974.576,49.9,0.95
1,2025-04-28 10:28:47+05:30,233.4,0.503,117.4,974.609,49.9,0.92
1,2025-04-28 10:28:48+05:30,233.4,0.314,73.3,974.629,49.7,0.96
1,2025-04-28 10:28:49+05:30,233.4,0.24,56.0,974.645,49.9,0.94
1,2025-04-28 10:28:50+05:30,234.1,0.47,110.0,974.675,49.8,0.91
1,2025-04-28 10:28:51+05:30,233.1,0.411,95.8,974.702,49.8,0.97
1,2025-04-28 10:28:52+05:30,232.5,0.422,98.1,974.729,49.9,0.94
1,2025-04-28 10:28:53+05:30,233.2,0.231,53.9,974.744,49.9,1.0
1,2025-04-28 10:28:54+05:30,233.2,0.395,92.1,974.77,49.7,0.97
1,2025-04-28 10:28:55+05:30,232.4,0.046,10.7,974.773,49.8,0.93
1,2025-04-28 10:28:56+05:30,233.6,0.39,91.1,974.798,49.9,0.9
1,2025-04-28 10:28:57+05:30,232.9,0.261,60.8,974.815,49.8,0.91
1,2025-04-28 10:28:58+05:30,233.5,0.493,115.1,974.847,49.8,1.0
1,2025-04-28 10:28:59+05:30,233.3,0.444,103.6,974.876,49.8,0.92
1,2025-04-28 10:29:00+05:30,233.0,0.368,85.7,974.899,49.7,1.0
1,2025-04-28 10:29:01+05:30,233.9,0.458,107.1,974.929,49.8,0.93
1,2025-04-28 10:29:02+05:30,233.4,0.59,137.7,974.967,49.8,0.95
1,2025-04-28 10:29:03+05:30,233.5,0.345,80.6,974.99,49.9,0.92
1,2025-04-28 10:29:04+05:30,233.8,0.384,89.8,975.015,49.8,0.97
1,2025-04-28 10:29:05+05:30,233.6,0.225,52.6,975.029,49.8,0.85
1,2025-04-28 10:29:06+05:30,233.6,0.263,61.4,975.046,49.8,0.95
1,2025-04-28 10:29:07+05:30,233.1,0.258,60.1,975.063,50.0,0.89
1,2025-04-28 10:29:08+05:30,232.9,0.355,82.7,975.086,49.8,0.89
1,2025-04-28 10:29:09+05:30,233.6,0.388,90.6,975.111,49.6,0.95
1,2025-04-28 10:29:10+05:30,233.0,0.282,65.7,975.129,49.8,0.96
1,2025-04-28 10:29:11+05:30,233.9,0.379,88.6,975.154,49.7,0.95
1,2025-04-28 10:29:12+05:30,233.4,0.45,105.0,975.183,49.8,0.93
1,2025-04-28 10:29:13+05:30,233.8,0.368,86.0,975.207,49.7,0.98
1,2025-04-28 10:29:14+05:30,233.0,0.459,106.9,975.237,49.9,0.99
1,2025-04-28 10:29:15+05:30,232.9,0.175,40.8,975.248,49.7,1.0
1,2025-04-28 10:29:16+05:30,234.3,0.192,45.0,975.261,49.8,0.99
1,2025-04-28 10:29:17+05:30,233.4,0.413,96.4,975.287,49.8,0.94
1,2025-04-28 10:29:18+05:30,234.0,0.375,87.8,975.312,49.9,0.93
1,2025-04-28 10:29:19+05:30,232.8,0.358,83.3,975.335,49.7,0.97
1,2025-04-28 10:29:20+05:30,233.4,0.362,84.5,975.358,49.7,0.92
1,2025-04-28 10:29:21+05:30,234.2,0.237,55.5,975.374,49.7,1.0
1,2025-04-28 10:29:22+05:30,232.7,0.179,41.7,975.385,49.9,0.96
1,2025-04-28 10:29:23+05:30,234.6,0.443,103.9,975.414,49.7,0.96
1,2025-04-28 10:29:24+05:30,233.6,0.46,107.5,975.444,49.7,0.93
1,2025-04-28 10:29:25+05:30,233.1,0.282,65.7,975.462,49.8,0.96
1,2025-04-28 10:29:26+05:30,233.7,0.138,32.3,975.471,49.6,0.96
1,2025-04-28 10:29:27+05:30,234.1,0.336,78.7,975.493,49.9,0.95
1,2025-04-28 10:29:28+05:30,233.1,0.282,65.7,975.511,49.9,0.99
1,2025-04-28 10:29:29+05:30,233.2,0.433,101.0,975.54,49.8,0.95
1,2025-04-28 10:29:30+05:30,233.6,0.254,59.3,975.556,49.7,0.89
1,2025-04-28 10:29:31+05:30,233.7,0.421,98.4,975.583,49.8,0.95
1,2025-04-28 10:29:32+05:30,233.4,0.361,84.3,975.607,50.0,0.95
1,2025-04-28 10:29:33+05:30,233.7,0.48,112.2,975.638,49.8,1.0
1,2025-04-28 10:29:34+05:30,233.9,0.406,95.0,975.664,49.7,0.99
1,2025-04-28 10:29:35+05:30,233.6,0.311,72.6,975.684,49.8,0.94
1,2025-04-28 10:29:36+05:30,233.2,0.387,90.2,975.71,49.8,0.94
1,2025-04-28 10:29:37+05:30,233.5,0.351,82.0,975.732,49.9,0.96
1,2025-04-28 10:29:38+05:30,234.4,0.198,46.4,975.745,49.6,0.98
1,2025-04-28 10:29:39+05:30,233.7,0.411,96.1,975.772,49.8,0.89
1,2025-04-28 10:29:40+05:30,234.1,0.345,80.8,975.794,49.8,0.98
1,2025-04-28 10:29:41+05:30,233.2,0.137,31.9,975.803,49.9,0.87
1,2025-04-28 10:29:42+05:30,233.6,0.206,48.1,975.817,49.7,0.89
1,2025-04-28 10:29:43+05:30,233.9,0.294,68.8,975.836,49.8,0.93
1,2025-04-28 10:29:44+05:30,234.2,0.438,102.6,975.864,49.9,0.98
1,2025-04-28 10:29:45+05:30,234.1,0.286,67.0,975.883,49.7,0.97
1,2025-04-28 10:29:46+05:30,232.9,0.425,99.0,975.91,49.8,0.97
1,2025-04-28 10:29:47+05:30,234.1,0.429,100.4,975.938,49.7,0.96
1,2025-04-28 10:29:48+05:30,234.3,0.332,77.8,975.96,49.7,1.0
1,2025-04-28 10:29:49+05:30,233.2,0.426,99.3,975.987,49.6,1.0
1,2025-04-28 10:29:50+05:30,233.1,0.345,80.4,976.01,49.8,0.89
1,2025-04-28 10:29:51+05:30,233.5,0.276,64.4,976.028,49.9,1.0
1,2025-04-28 10:29:52+05:30,233.6,0.328,76.6,976.049,49.9,1.0
1,2025-04-28 10:29:53+05:30,233.3,0.272,63.5,976.067,49.9,0.97
1,2025-04-28 10:29:54+05:30,232.9,0.431,100.4,976.094,49.9,0.91
1,2025-04-28 10:29:55+05:30,234.2,0.397,93.0,976.12,49.9,0.94
1,2025-04-28 10:29:56+05:30,233.1,0.505,117.7,976.153,49.7,0.95
1,2025-04-28 10:29:57+05:30,233.2,0.344,80.2,976.175,49.8,0.88
1,2025-04-28 10:29:58+05:30,233.6,0.39,91.1,976.201,49.8,0.92
1,2025-04-28 10:29:59+05:30,232.8,0.381,88.7,976.225,49.6,0.97
1,2025-04-28 10:30:00+05:30,232.7,0.404,94.0,976.251,49.7,0.9
1,2025-04-28 10:30:01+05:30,233.3,0.395,92.2,976.277,49.9,0.93
1,2025-04-28 10:30:02+05:30,233.9,0.275,64.3,976.295,49.8,0.84
1,2025-04-28 10:30:03+05:30,233.6,0.364,85.0,976.318,49.8,0.97
1,2025-04-28 10:30:04+05:30,232.5,0.354,82.3,976.341,49.7,0.88
1,2025-04-28 10:30:05+05:30,234.2,0.572,134.0,976.378,49.9,0.97
1,2025-04-28 10:30:06+05:30,233.9,0.178,41.6,976.39,49.9,0.96
1,2025-04-28 10:30:07+05:30,233.6,0.429,100.2,976.418,49.6,0.85
1,2025-04-28 10:30:08+05:30,233.6,0.504,117.7,976.451,49.8,0.92
1,2025-04-28 10:30:09+05:30,233.8,0.259,60.6,976.467,49.8,1.0
1,2025-04-28 10:30:10+05:30,234.7,0.567,133.1,976.504,49.7,0.94
1,2025-04-28 10:30:11+05:30,233.9,0.369,86.3,976.528,49.9,0.92
1,2025-04-28 10:30:12+05:30,233.6,0.331,77.3,976.55,49.7,0.88
1,2025-04-28 10:30:13+05:30,232.9,0.362,84.3,976.573,49.9,1.0
1,2025-04-28 10:30:14+05:30,233.6,0.371,86.7,976.597,49.6,0.99
1,2025-04-28 10:30:15+05:30,233.9,0.377,88.2,976.622,49.7,0.97
1,2025-04-28 10:30:16+05:30,233.4,0.235,54.8,976.637,49.8,0.95
1,2025-04-28 10:30:17+05:30,233.2,0.398,92.8,976.663,49.9,0.98
1,2025-04-28 10:30:18+05:30,233.8,0.18,42.1,976.674,49.7,0.91
1,2025-04-28 10:30:19+05:30,233.0,0.31,72.2,976.695,49.8,0.88
1,2025-04-28 10:30:20+05:30,233.9,0.317,74.1,976.715,49.8,0.96
1,2025-04-28 10:30:21+05:30,233.3,0.357,83.3,976.738,49.8,1.0
1,2025-04-28 10:30:22+05:30,232.4,0.344,79.9,976.76,49.7,0.94
1,2025-04-28 10:30:23+05:30,233.3,0.379,88.4,976.785,49.8,1.0
1,2025-04-28 10:30:24+05:30,233.5,0.218,50.9,976.799,49.9,0.88
1,2025-04-28 10:30:25+05:30,233.8,0.354,82.8,976.822,50.0,0.99
1,2025-04-28 10:30:26+05:30,233.7,0.262,61.2,976.839,49.6,0.93
1,2025-04-28 10:30:27+05:30,232.9,0.382,89.0,976.864,49.9,0.88
1,2025-04-28 10:30:28+05:30,233.6,0.526,122.9,976.898,49.9,1.0
1,2025-04-28 10:30:29+05:30,233.2,0.362,84.4,976.921,49.8,0.97
1,2025-04-28 10:30:30+05:30,233.3,0.508,118.5,976.954,49.8,0.92
1,2025-04-28 10:30:31+05:30,233.0,0.377,87.8,976.979,50.0,0.99
1,2025-04-28 10:30:32+05:30,233.5,0.286,66.8,976.997,49.7,0.92
1,2025-04-28 10:30:33+05:30,235.1,0.374,87.9,977.022,49.6,0.94
1,2025-04-28 10:30:34+05:30,234.4,0.146,34.2,977.031,49.9,0.94
1,2025-04-28 10:30:35+05:30,233.0,0.376,87.6,977.056,49.7,0.98
1,2025-04-28 10:30:36+05:30,233.5,0.478,111.6,977.087,49.6,1.0
1,2025-04-28 10:30:37+05:30,233.3,0.251,58.6,977.103,49.8,0.94
1,2025-04-28 10:30:38+05:30,233.6,0.459,107.2,977.133,49.8,0.97
1,2025-04-28 10:30:39+05:30,234.0,0.26,60.8,977.149,49.7,0.95
1,2025-04-28 10:30:40+05:30,233.4,0.337,78.7,977.171,49.7,0.97
1,2025-04-28 10:30:41+05:30,233.1,0.244,56.9,977.187,49.8,0.94
1,2025-04-28 10:30:42+05:30,234.1,0.352,82.4,977.21,49.9,0.99
1,2025-04-28 10:30:43+05:30,232.9,0.648,150.9,977.252,49.6,0.98
1,2025-04-28 10:30:44+05:30,233.6,0.292,68.2,977.271,49.9,0.94
1,2025-04-28 10:30:45+05:30,232.8,0.335,78.0,977.293,49.9,0.9
1,2025-04-28 10:30:46+05:30,233.0,0.352,82.0,977.315,49.8,0.96
1,2025-04-28 10:30:47+05:30,233.9,0.337,78.8,977.337,49.7,0.9
1,2025-04-28 10:30:48+05:30,233.2,0.464,108.2,977.367,49.7,0.87
1,2025-04-28 10:30:49+05:30,232.6,0.288,67.0,977.386,49.6,1.0
1,2025-04-28 10:30:50+05:30,233.1,0.383,89.3,977.411,49.7,0.95
1,2025-04-28 10:30:51+05:30,233.1,0.311,72.5,977.431,49.8,0.91
1,2025-04-28 10:30:52+05:30,232.9,0.511,119.0,977.464,49.8,0.95
1,2025-04-28 10:30:53+05:30,233.8,0.376,87.9,977.488,49.9,1.0
1,2025-04-28 10:30:54+05:30,232.7,0.365,84.9,977.512,49.8,0.98
1,2025-04-28 10:30:55+05:30,233.2,0.422,98.4,977.539,49.7,0.94
1,2025-04-28 10:30:56+05:30,233.6,0.496,115.9,977.571,49.8,1.0
1,2025-04-28 10:30:57+05:30,233.3,0.452,105.5,977.601,49.7,0.89
1,2025-04-28 10:30:58+05:30,233.3,0.438,102.2,977.629,49.8,0.96
1,2025-04-28 10:30:59+05:30,233.1,0.476,111.0,977.66,49.8,1.0
1,2025-04-28 10:31:00+05:30,232.9,0.351,81.7,977.683,49.8,0.94
1,2025-04-28 10:31:01+05:30,233.2,0.557,129.9,977.719,49.9,0.99
1,2025-04-28 10:31:02+05:30,233.8,0.435,101.7,977.747,49.8,1.0
1,2025-04-28 10:31:03+05:30,233.3,0.407,95.0,977.773,49.9,0.92
1,2025-04-28 10:31:04+05:30,233.6,0.34,79.4,977.795,49.7,1.0
1,2025-04-28 10:31:05+05:30,234.1,0.201,47.1,977.809,49.8,0.97
1,2025-04-28 10:31:06+05:30,233.8,0.358,83.7,977.832,49.6,0.89
1,2025-04-28 10:31:07+05:30,232.9,0.264,61.5,977.849,49.9,1.0
1,2025-04-28 10:31:08+05:30,233.7,0.306,71.5,977.869,49.7,0.96
1,2025-04-28 10:31:09+05:30,234.0,0.363,84.9,977.892,50.0,0.96
1,2025-04-28 10:31:10+05:30,233.2,0.486,113.3,977.924,49.6,0.89
1,2025-04-28 10:31:11+05:30,232.7,0.338,78.7,977.946,49.7,1.0
1,2025-04-28 10:31:12+05:30,233.3,0.253,59.0,977.962,49.9,1.0
1,2025-04-28 10:31:13+05:30,233.6,0.207,48.4,977.975,49.9,0.98
1,2025-04-28 10:31:14+05:30,233.8,0.243,56.8,977.991,49.5,0.98
1,2025-04-28 10:31:15+05:30,233.2,0.565,131.8,978.028,49.8,0.98
1,2025-04-28 10:31:16+05:30,232.5,0.294,68.4,978.047,49.7,0.95
1,2025-04-28 10:31:17+05:30,232.9,0.172,40.1,978.058,49.9,0.92
1,2025-04-28 10:31:18+05:30,233.7,0.38,88.8,978.083,49.8,1.0
1,2025-04-28 10:31:19+05:30,234.5,0.29,68.0,978.102,49.9,0.95
1,2025-04-28 10:31:20+05:30,233.5,0.348,81.3,978.124,49.7,0.86
1,2025-04-28 10:31:21+05:30,234.2,0.438,102.6,978.153,49.8,0.97
1,2025-04-28 10:31:22+05:30,233.0,0.473,110.2,978.183,49.8,0.92
1,2025-04-28 10:31:23+05:30,233.2,0.341,79.5,978.205,49.7,0.94
1,2025-04-28 10:31:24+05:30,232.3,0.384,89.2,978.23,49.8,0.89
1,2025-04-28 10:31:25+05:30,233.7,0.482,112.6,978.261,50.0,1.0
1,2025-04-28 10:31:26+05:30,233.1,0.273,63.6,978.279,49.8,0.93
1,2025-04-28 10:31:27+05:30,233.8,0.224,52.4,978.294,49.6,0.93
1,2025-04-28 10:31:28+05:30,233.2,0.399,93.0,978.319,49.8,0.92
1,2025-04-28 10:31:29+05:30,234.5,0.247,57.9,978.336,49.9,1.0
1,2025-04-28 10:31:30+05:30,234.4,0.307,72.0,978.356,49.8,0.99
1,2025-04-28 10:31:31+05:30,232.3,0.351,81.5,978.378,49.9,0.91
1,2025-04-28 10:31:32+05:30,233.8,0.371,86.7,978.402,49.9,0.9
1,2025-04-28 10:31:33+05:30,233.1,0.321,74.8,978.423,49.7,0.93
1,2025-04-28 10:31:34+05:30,233.8,0.45,105.2,978.452,49.8,1.0
1,2025-04-28 10:31:35+05:30,232.8,0.342,79.6,978.474,49.8,0.92
1,2025-04-28 10:31:36+05:30,234.2,0.187,43.8,978.487,49.9,0.92
1,2025-04-28 10:31:37+05:30,234.0,0.373,87.3,978.511,49.8,0.91
1,2025-04-28 10:31:38+05:30,232.8,0.365,85.0,978.534,49.8,0.95
1,2025-04-28 10:31:39+05:30,233.4,0.321,74.9,978.555,49.9,0.93
1,2025-04-28 10:31:40+05:30,233.6,0.326,76.2,978.576,49.9,0.96
1,2025-04-28 10:31:41+05:30,233.9,0.3,70.2,978.596,49.8,0.93
1,2025-04-28 10:31:42+05:30,233.5,0.265,61.9,978.613,49.8,1.0
1,2025-04-28 10:31:43+05:30,233.9,0.501,117.2,978.646,50.0,0.92
1,2025-04-28 10:31:44+05:30,233.5,0.413,96.4,978.672,49.6,0.87
1,2025-04-28 10:31:45+05:30,233.8,0.418,97.7,978.7,49.6,0.97
1,2025-04-28 10:31:46+05:30,232.8,0.328,76.4,978.721,49.9,1.0
1,2025-04-28 10:31:47+05:30,233.5,0.261,60.9,978.738,49.8,0.88
1,2025-04-28 10:31:48+05:30,234.1,0.047,11.0,978.741,49.9,0.97
1,2025-04-28 10:31:49+05:30,234.2,0.464,108.7,978.771,49.8,0.93
1,2025-04-28 10:31:50+05:30,233.6,0.556,129.9,978.807,49.9,0.94
1,2025-04-28 10:31:51+05:30,233.5,0.215,50.2,978.821,49.9,0.88
1,2025-04-28 10:31:52+05:30,234.2,0.153,35.8,978.831,49.8,0.98
1,2025-04-28 10:31:53+05:30,233.4,0.415,96.9,978.858,49.8,0.97
1,2025-04-28 10:31:54+05:30,234.1,0.529,123.8,978.892,49.9,0.88
1,2025-04-28 10:31:55+05:30,233.4,0.275,64.2,978.91,49.8,0.87
1,2025-04-28 10:31:56+05:30,233.5,0.546,127.5,978.945,49.8,0.89
1,2025-04-28 10:31:57+05:30,232.9,0.399,92.9,978.971,50.0,0.91
1,2025-04-28 10:31:58+05:30,232.9,0.101,23.5,978.978,49.7,0.96
1,2025-04-28 10:31:59+05:30,234.0,0.465,108.8,979.008,49.7,0.91
1,2025-04-28 10:32:00+05:30,234.4,0.325,76.2,979.029,50.0,0.94
1,2025-04-28 10:32:01+05:30,233.6,0.337,78.7,979.051,49.6,0.99
1,2025-04-28 10:32:02+05:30,233.4,0.323,75.4,979.072,50.0,0.85
1,2025-04-28 10:32:03+05:30,234.0,0.358,83.8,979.095,49.8,0.98
1,2025-04-28 10:32:04+05:30,233.7,0.265,61.9,979.112,49.7,0.96
1,2025-04-28 10:32:05+05:30,232.3,0.233,54.1,979.127,49.8,0.96
1,2025-04-28 10:32:06+05:30,234.0,0.41,95.9,979.154,49.7,0.99
1,2025-04-28 10:32:07+05:30,232.8,0.228,53.1,979.169,49.7,0.93
1,2025-04-28 10:32:08+05:30,233.5,0.243,56.7,979.185,49.8,0.89
1,2025-04-28 10:32:09+05:30,233.3,0.152,35.5,979.194,49.7,0.97
1,2025-04-28 10:32:10+05:30,233.2,0.444,103.5,979.223,49.7,0.98
1,2025-04-28 10:32:11+05:30,233.5,0.588,137.3,979.261,49.9,0.99
1,2025-04-28 10:32:12+05:30,233.9,0.216,50.5,979.275,49.7,0.98
1,2025-04-28 10:32:13+05:30,233.5,0.277,64.7,979.293,49.7,0.92
1,2025-04-28 10:32:14+05:30,234.2,0.349,81.7,979.316,49.6,0.97
1,2025-04-28 10:32:15+05:30,234.3,0.432,101.2,979.344,49.7,0.96
1,2025-04-28 10:32:16+05:30,234.3,0.343,80.4,979.366,49.7,1.0
1,2025-04-28 10:32:17+05:30,233.5,0.515,120.3,979.4,49.7,0.91
1,2025-04-28 10:32:18+05:30,233.3,0.275,64.2,979.418,50.0,0.89
1,2025-04-28 10:32:19+05:30,233.5,0.35,81.7,979.44,49.9,0.95
1,2025-04-28 10:32:20+05:30,234.1,0.354,82.9,979.463,49.8,0.94
1,2025-04-28 10:32:21+05:30,234.0,0.175,40.9,979.475,49.7,1.0
1,2025-04-28 10:32:22+05:30,232.2,0.337,78.3,979.497,49.7,1.0
1,2025-04-28 10:32:23+05:30,233.7,0.381,89.0,979.521,49.8,1.0
1,2025-04-28 10:32:24+05:30,232.3,0.199,46.2,979.534,49.8,0.97
1,2025-04-28 10:32:25+05:30,233.5,0.276,64.4,979.552,49.7,0.94
1,2025-04-28 10:32:26+05:30,233.2,0.532,124.1,979.586,49.9,0.95
1,2025-04-28 10:32:27+05:30,233.1,0.275,64.1,979.604,49.7,0.98
1,2025-04-28 10:32:28+05:30,233.9,0.363,84.9,979.628,49.8,0.98
1,2025-04-28 10:32:29+05:30,233.2,0.32,74.6,979.649,49.7,0.94
1,2025-04-28 10:32:30+05:30,233.5,0.288,67.2,979.667,49.7,0.92
1,2025-04-28 10:32:31+05:30,233.0,0.23,53.6,979.682,49.6,0.98
1,2025-04-28 10:32:32+05:30,233.5,0.386,90.1,979.707,49.8,0.94
1,2025-04-28 10:32:33+05:30,234.0,0.257,60.1,979.724,49.8,0.93
1,2025-04-28 10:32:34+05:30,233.1,0.309,72.0,979.744,49.7,1.0
1,2025-04-28 10:32:35+05:30,233.8,0.473,110.6,979.775,49.8,1.0
1,2025-04-28 10:32:36+05:30,233.5,0.261,60.9,979.792,49.8,1.0
1,2025-04-28 10:32:37+05:30,233.5,0.465,108.6,979.822,49.9,1.0
1,2025-04-28 10:32:38+05:30,233.3,0.304,70.9,979.841,49.7,0.99
1,2025-04-28 10:32:39+05:30,233.9,0.329,77.0,979.863,49.9,0.88
1,2025-04-28 10:32:40+05:30,233.8,0.396,92.6,979.888,49.7,0.83
1,2025-04-28 10:32:41+05:30,233.4,0.209,48.8,979.902,49.8,1.0
1,2025-04-28 10:32:42+05:30,233.6,0.422,98.6,979.929,49.5,0.9
1,2025-04-28 10:32:43+05:30,233.9,0.25,58.5,979.946,49.7,0.91
1,2025-04-28 10:32:44+05:30,233.8,0.368,86.0,979.97,49.8,0.95
1,2025-04-28 10:32:45+05:30,233.3,0.233,54.4,979.985,49.8,1.0
1,2025-04-28 10:32:46+05:30,234.1,0.387,90.6,980.01,49.8,0.94
1,2025-04-28 10:32:47+05:30,233.9,0.211,49.4,980.024,49.7,0.97
1,2025-04-28 10:32:48+05:30,234.6,0.294,69.0,980.043,49.9,0.99
1,2025-04-28 10:32:49+05:30,232.7,0.295,68.6,980.062,49.7,0.96
1,2025-04-28 10:32:50+05:30,233.9,0.401,93.8,980.088,49.9,0.92
1,2025-04-28 10:32:51+05:30,234.1,0.494,115.6,980.12,49.7,0.99
1,2025-04-28 10:32:52+05:30,234.0,0.304,71.1,980.14,49.9,0.9
1,2025-04-28 10:32:53+05:30,233.4,0.315,73.5,980.16,49.8,1.0
1,2025-04-28 10:32:54+05:30,232.8,0.278,64.7,980.178,49.9,0.97
1,2025-04-28 10:32:55+05:30,234.3,0.506,118.6,980.211,49.8,0.92
1,2025-04-28 10:32:56+05:30,233.3,0.322,75.1,980.232,49.8,0.89
1,2025-04-28 10:32:57+05:30,233.4,0.397,92.7,980.258,49.8,0.94
1,2025-04-28 10:32:58+05:30,234.5,0.388,91.0,980.283,49.7,0.86
1,2025-04-28 10:32:59+05:30,232.9,0.269,62.7,980.3,49.9,0.97
1,2025-04-28 10:33:00+05:30,233.9,0.404,94.5,980.327,49.9,0.93
1,2025-04-28 10:33:01+05:30,233.1,0.474,110.5,980.357,49.7,0.89
1,2025-04-28 10:33:02+05:30,233.1,0.305,71.1,980.377,49.7,0.89
1,2025-04-28 10:33:03+05:30,233.6,0.446,104.2,980.406,49.9,1.0
1,2025-04-28 10:33:04+05:30,233.8,0.378,88.4,980.431,49.9,0.94
1,2025-04-28 10:33:05+05:30,234.0,0.231,54.1,980.446,49.7,0.88
1,2025-04-28 10:33:06+05:30,234.0,0.505,118.2,980.478,49.7,1.0
1,2025-04-28 10:33:07+05:30,233.1,0.425,99.1,980.506,49.7,0.93
1,2025-04-28 10:33:08+05:30,232.9,0.222,51.7,980.52,49.7,0.96
1,2025-04-28 10:33:09+05:30,233.3,0.256,59.7,980.537,49.9,0.89
1,2025-04-28 10:33:10+05:30,233.7,0.479,111.9,980.568,49.9,0.98
1,2025-04-28 10:33:11+05:30,233.4,0.252,58.8,980.584,49.8,0.93
1,2025-04-28 10:33:12+05:30,231.7,0.216,50.0,980.598,50.0,0.89
1,2025-04-28 10:33:13+05:30,232.6,0.193,44.9,980.611,49.9,0.9
1,2025-04-28 10:33:14+05:30,233.4,0.283,66.1,980.629,49.8,0.9
1,2025-04-28 10:33:15+05:30,233.9,0.421,98.5,980.656,50.1,0.96
1,2025-04-28 10:33:16+05:30,233.0,0.375,87.4,980.681,49.8,1.0
