device_id,timestamp,voltage,current,power,energy,frequency,power_factor
4,2025-04-29T14:20:32+05:30,232.8,0.431,96.3,685.728,50.2,0.96
3,2025-04-29T14:20:33+05:30,229.6,0.796,159.0,1156.447,50.0,0.87
5,2025-04-29T14:20:34+05:30,229.8,0.689,152.0,1012.606,49.9,0.96
3,2025-04-29T14:20:35+05:30,231.3,0.773,157.3,1156.491,49.9,0.88
3,2025-04-29T14:20:36+05:30,230.0,0.654,130.9,1156.527,50.3,0.87
4,2025-04-29T14:20:37+05:30,230.8,0.456,95.8,685.755,50.0,0.91
4,2025-04-29T14:20:38+05:30,231.7,0.359,74.9,685.776,50.1,0.9
3,2025-04-29T14:20:39+05:30,229.1,0.69,137.5,1156.565,49.9,0.87
2,2025-04-29T14:20:40+05:30,227.9,1.649,338.2,2398.042,50.3,0.9
3,2025-04-29T14:20:41+05:30,233.2,0.698,143.2,1156.605,50.0,0.88
4,2025-04-29T14:20:42+05:30,230.1,0.388,83.0,685.799,50.2,0.93
1,2025-04-29T14:20:43+05:30,232.3,0.257,57.9,532.891,50.0,0.97
2,2025-04-29T14:20:44+05:30,226.6,1.493,274.0,2398.118,50.0,0.81
4,2025-04-29T14:20:45+05:30,225.7,0.312,66.2,685.817,49.9,0.94
5,2025-04-29T14:20:46+05:30,227.9,0.428,96.6,1012.633,50.0,0.99
1,2025-04-29T14:20:47+05:30,230.2,0.275,60.8,532.908,50.0,0.96
3,2025-04-29T14:20:48+05:30,232.9,0.633,134.2,1156.642,50.2,0.91
4,2025-04-29T14:20:49+05:30,233.4,0.34,77.0,685.838,50.0,0.97
1,2025-04-29T14:20:50+05:30,235.6,0.389,88.9,532.933,50.1,0.97
1,2025-04-29T14:20:51+05:30,231.2,0.243,53.9,532.948,50.1,0.96
3,2025-04-29T14:20:52+05:30,229.1,0.681,148.2,1156.683,49.9,0.95
5,2025-04-29T14:20:53+05:30,228.2,0.619,131.4,1012.67,49.9,0.93
1,2025-04-29T14:20:54+05:30,226.7,0.31,68.9,532.967,50.1,0.98
4,2025-04-29T14:20:55+05:30,228.6,0.413,90.6,685.863,49.8,0.96
4,2025-04-29T14:20:56+05:30,232.5,0.32,72.2,685.883,50.2,0.97
5,2025-04-29T14:20:57+05:30,227.7,0.615,120.4,1012.703,49.9,0.86
1,2025-04-29T14:20:58+05:30,225.7,0.284,62.8,532.984,50.0,0.98
3,2025-04-29T14:20:59+05:30,233.6,0.54,111.0,1156.714,50.0,0.88
4,2025-04-29T14:21:00+05:30,230.2,0.412,88.2,685.908,49.9,0.93
4,2025-04-29T14:21:01+05:30,229.1,0.438,95.3,685.934,50.1,0.95
3,2025-04-29T14:21:02+05:30,229.7,0.657,131.3,1156.75,50.1,0.87
5,2025-04-29T14:21:03+05:30,229.9,0.728,149.0,1012.744,50.0,0.89
5,2025-04-29T14:21:04+05:30,228.0,0.713,159.3,1012.788,49.9,0.98
1,2025-04-29T14:21:05+05:30,232.0,0.257,59.0,533.0,50.1,0.99
4,2025-04-29T14:21:06+05:30,228.5,0.363,78.8,685.956,49.9,0.95
5,2025-04-29T14:21:07+05:30,229.3,0.743,144.8,1012.828,50.2,0.85
5,2025-04-29T14:21:08+05:30,231.4,0.391,87.8,1012.852,50.1,0.97
5,2025-04-29T14:21:09+05:30,231.6,0.827,174.3,1012.9,50.0,0.91
1,2025-04-29T14:21:10+05:30,232.0,0.275,63.2,533.018,50.1,0.99
5,2025-04-29T14:21:11+05:30,232.5,0.637,131.8,1012.937,49.9,0.89
5,2025-04-29T14:21:12+05:30,230.5,0.501,107.4,1012.967,50.0,0.93
1,2025-04-29T14:21:13+05:30,228.8,0.339,74.5,533.039,50.0,0.96
5,2025-04-29T14:21:14+05:30,228.7,0.789,160.6,1013.012,50.0,0.89
2,2025-04-29T14:21:15+05:30,232.0,1.589,339.2,2398.212,50.2,0.92
3,2025-04-29T14:21:16+05:30,228.9,0.723,150.6,1156.792,50.1,0.91
5,2025-04-29T14:21:17+05:30,229.5,0.409,86.4,1013.036,50.1,0.92
1,2025-04-29T14:21:18+05:30,230.2,0.341,74.6,533.06,50.0,0.95
3,2025-04-29T14:21:19+05:30,229.5,0.73,145.8,1156.832,50.0,0.87
3,2025-04-29T14:21:20+05:30,227.4,0.558,111.7,1156.863,49.8,0.88
4,2025-04-29T14:21:21+05:30,234.2,0.447,101.5,685.984,49.8,0.97
3,2025-04-29T14:21:22+05:30,230.3,0.745,157.8,1156.907,49.9,0.92
5,2025-04-29T14:21:23+05:30,229.8,0.538,108.8,1013.066,50.0,0.88
1,2025-04-29T14:21:24+05:30,228.9,0.364,81.7,533.083,50.0,0.98
4,2025-04-29T14:21:25+05:30,226.5,0.368,77.5,686.006,49.9,0.93
3,2025-04-29T14:21:26+05:30,231.9,0.69,148.8,1156.948,50.1,0.93
4,2025-04-29T14:21:27+05:30,230.8,0.466,103.3,686.035,50.0,0.96
5,2025-04-29T14:21:28+05:30,228.3,0.801,162.8,1013.111,50.0,0.89
3,2025-04-29T14:21:29+05:30,225.2,0.959,183.6,1156.999,49.8,0.85
1,2025-04-29T14:21:30+05:30,230.8,0.382,83.8,533.106,50.1,0.95
5,2025-04-29T14:21:31+05:30,232.4,0.641,134.1,1013.148,49.8,0.9
2,2025-04-29T14:21:32+05:30,230.0,1.443,268.8,2398.287,50.0,0.81
2,2025-04-29T14:21:33+05:30,230.3,1.211,251.0,2398.357,50.0,0.9
4,2025-04-29T14:21:34+05:30,231.4,0.345,76.6,686.056,49.8,0.96
5,2025-04-29T14:21:35+05:30,234.3,0.514,112.0,1013.179,50.0,0.93
2,2025-04-29T14:21:36+05:30,230.8,0.955,198.4,2398.412,50.1,0.9
2,2025-04-29T14:21:37+05:30,228.9,0.765,150.6,2398.454,49.9,0.86
2,2025-04-29T14:21:38+05:30,229.8,1.226,247.9,2398.523,50.0,0.88
1,2025-04-29T14:21:39+05:30,229.5,0.286,63.7,533.124,50.0,0.97
2,2025-04-29T14:21:40+05:30,228.9,1.117,225.0,2398.586,50.1,0.88
5,2025-04-29T14:21:41+05:30,229.0,0.491,102.3,1013.207,50.1,0.91
4,2025-04-29T14:21:42+05:30,232.0,0.428,97.3,686.083,49.9,0.98
4,2025-04-29T14:21:43+05:30,231.0,0.452,96.1,686.11,50.0,0.92
1,2025-04-29T14:21:44+05:30,231.5,0.338,75.9,533.145,50.1,0.97
4,2025-04-29T14:21:45+05:30,228.4,0.366,78.6,686.132,49.9,0.94
5,2025-04-29T14:21:46+05:30,230.5,0.708,142.0,1013.246,50.2,0.87
2,2025-04-29T14:21:47+05:30,232.8,1.925,407.8,2398.699,49.9,0.91
3,2025-04-29T14:21:48+05:30,229.7,0.609,123.1,1157.033,50.0,0.88
1,2025-04-29T14:21:49+05:30,229.4,0.274,61.6,533.162,49.9,0.98
1,2025-04-29T14:21:50+05:30,232.0,0.212,48.7,533.176,49.9,0.99
4,2025-04-29T14:21:51+05:30,230.0,0.451,97.5,686.159,50.0,0.94
2,2025-04-29T14:21:52+05:30,230.6,1.9,416.2,2398.815,50.2,0.95
4,2025-04-29T14:21:53+05:30,231.5,0.428,96.1,686.186,49.9,0.97
1,2025-04-29T14:21:54+05:30,230.8,0.27,59.8,533.193,50.0,0.96
1,2025-04-29T14:21:55+05:30,230.9,0.207,46.8,533.206,50.0,0.98
4,2025-04-29T14:21:56+05:30,230.0,0.36,74.5,686.207,50.0,0.9
4,2025-04-29T14:21:57+05:30,229.0,0.442,95.1,686.233,49.9,0.94
4,2025-04-29T14:21:58+05:30,230.8,0.454,100.6,686.261,50.0,0.96
5,2025-04-29T14:21:59+05:30,230.5,0.655,144.9,1013.286,50.2,0.96
2,2025-04-29T14:22:00+05:30,230.4,1.292,264.9,2398.889,50.0,0.89
4,2025-04-29T14:22:01+05:30,229.1,0.382,79.6,686.283,50.0,0.91
3,2025-04-29T14:22:02+05:30,230.3,0.635,134.5,1157.07,49.9,0.92
4,2025-04-29T14:22:03+05:30,231.3,0.461,101.3,686.311,50.1,0.95
3,2025-04-29T14:22:04+05:30,230.4,0.716,155.1,1157.113,50.1,0.94
2,2025-04-29T14:22:05+05:30,229.7,1.558,332.8,2398.981,50.1,0.93
3,2025-04-29T14:22:06+05:30,231.1,0.62,131.8,1157.15,49.8,0.92
2,2025-04-29T14:22:07+05:30,228.3,1.221,239.7,2399.048,49.9,0.86
4,2025-04-29T14:22:08+05:30,230.4,0.329,70.5,686.331,49.8,0.93
1,2025-04-29T14:22:09+05:30,230.4,0.29,66.1,533.224,49.9,0.99
5,2025-04-29T14:22:10+05:30,230.8,0.814,176.6,1013.335,49.8,0.94
5,2025-04-29T14:22:11+05:30,227.2,0.662,141.4,1013.374,49.9,0.94
3,2025-04-29T14:22:12+05:30,226.7,0.822,162.1,1157.195,49.9,0.87
4,2025-04-29T14:22:13+05:30,229.8,0.445,98.2,686.358,49.9,0.96
4,2025-04-29T14:22:14+05:30,229.8,0.383,80.1,686.38,49.8,0.91
5,2025-04-29T14:22:15+05:30,228.2,0.842,171.0,1013.422,49.9,0.89
3,2025-04-29T14:22:16+05:30,229.7,0.481,101.6,1157.223,50.0,0.92
3,2025-04-29T14:22:17+05:30,227.5,0.778,166.4,1157.269,49.9,0.94
3,2025-04-29T14:22:18+05:30,233.1,0.809,164.1,1157.315,50.1,0.87
2,2025-04-29T14:22:19+05:30,231.4,1.399,297.8,2399.131,50.1,0.92
5,2025-04-29T14:22:20+05:30,232.4,0.496,108.4,1013.452,50.0,0.94
4,2025-04-29T14:22:21+05:30,231.5,0.434,96.5,686.407,50.1,0.96
2,2025-04-29T14:22:22+05:30,230.1,1.727,373.5,2399.235,50.0,0.94
4,2025-04-29T14:22:23+05:30,233.5,0.362,76.9,686.428,50.0,0.91
1,2025-04-29T14:22:24+05:30,230.8,0.288,66.5,533.242,50.0,1.0
1,2025-04-29T14:22:25+05:30,231.3,0.211,48.3,533.255,49.9,0.99
2,2025-04-29T14:22:26+05:30,229.2,1.786,352.0,2399.333,50.1,0.86
5,2025-04-29T14:22:27+05:30,229.3,0.737,147.0,1013.493,50.1,0.87
2,2025-04-29T14:22:28+05:30,230.4,1.147,219.3,2399.394,50.0,0.83
1,2025-04-29T14:22:29+05:30,227.7,0.278,62.7,533.272,49.9,0.99
5,2025-04-29T14:22:30+05:30,232.9,0.56,125.2,1013.528,50.0,0.96
2,2025-04-29T14:22:31+05:30,229.1,1.626,350.2,2399.491,50.0,0.94
2,2025-04-29T14:22:32+05:30,232.1,1.454,293.6,2399.573,50.1,0.87
5,2025-04-29T14:22:33+05:30,230.5,0.469,104.9,1013.557,50.2,0.97
5,2025-04-29T14:22:34+05:30,225.2,0.347,72.7,1013.577,49.9,0.93
4,2025-04-29T14:22:35+05:30,230.0,0.43,94.9,686.454,49.8,0.96
4,2025-04-29T14:22:36+05:30,231.9,0.351,77.3,686.475,50.0,0.95
4,2025-04-29T14:22:37+05:30,229.5,0.392,83.7,686.498,49.9,0.93
2,2025-04-29T14:22:38+05:30,228.3,2.016,377.4,2399.678,50.0,0.82
5,2025-04-29T14:22:39+05:30,229.9,0.721,162.4,1013.622,50.0,0.98
1,2025-04-29T14:22:40+05:30,232.0,0.333,75.7,533.293,49.9,0.98
1,2025-04-29T14:22:41+05:30,227.7,0.301,67.2,533.312,50.0,0.98
4,2025-04-29T14:22:42+05:30,232.3,0.433,95.6,686.525,50.1,0.95
3,2025-04-29T14:22:43+05:30,234.4,0.615,125.4,1157.35,50.1,0.87
3,2025-04-29T14:22:44+05:30,230.1,0.772,168.8,1157.397,50.0,0.95
5,2025-04-29T14:22:45+05:30,227.7,0.742,153.7,1013.665,50.0,0.91
2,2025-04-29T14:22:46+05:30,233.1,1.126,231.0,2399.742,49.9,0.88
3,2025-04-29T14:22:47+05:30,229.2,0.643,128.2,1157.433,49.9,0.87
1,2025-04-29T14:22:48+05:30,229.4,0.245,56.2,533.328,50.0,1.0
2,2025-04-29T14:22:49+05:30,231.5,1.22,265.5,2399.816,50.0,0.94
3,2025-04-29T14:22:50+05:30,231.1,0.481,104.5,1157.462,50.1,0.94
5,2025-04-29T14:22:51+05:30,228.9,0.423,91.0,1013.69,50.0,0.94
2,2025-04-29T14:22:52+05:30,231.2,1.695,360.5,2399.916,50.1,0.92
2,2025-04-29T14:22:53+05:30,230.6,1.31,287.0,2399.996,49.9,0.95
3,2025-04-29T14:22:54+05:30,231.9,0.407,87.8,1157.486,49.9,0.93
1,2025-04-29T14:22:55+05:30,226.9,0.211,46.4,533.341,49.9,0.97
1,2025-04-29T14:22:56+05:30,232.5,0.309,71.1,533.361,50.1,0.99
4,2025-04-29T14:22:57+05:30,230.4,0.373,80.8,686.547,50.0,0.94
5,2025-04-29T14:22:58+05:30,226.8,0.647,129.1,1013.726,50.0,0.88
5,2025-04-29T14:22:59+05:30,228.6,0.378,84.7,1013.75,50.0,0.98
1,2025-04-29T14:23:00+05:30,227.1,0.228,49.2,533.375,49.9,0.95
1,2025-04-29T14:23:01+05:30,229.2,0.216,48.5,533.388,50.0,0.98
2,2025-04-29T14:23:02+05:30,232.1,1.237,269.9,2400.071,50.2,0.94
3,2025-04-29T14:23:03+05:30,229.4,0.592,119.5,1157.519,50.1,0.88
1,2025-04-29T14:23:04+05:30,229.5,0.308,67.2,533.407,50.0,0.95
5,2025-04-29T14:23:05+05:30,227.0,0.463,100.9,1013.778,50.1,0.96
5,2025-04-29T14:23:06+05:30,229.8,0.398,81.4,1013.801,49.9,0.89
1,2025-04-29T14:23:07+05:30,232.2,0.341,76.8,533.428,49.8,0.97
4,2025-04-29T14:23:08+05:30,226.3,0.433,91.1,686.572,50.1,0.93
2,2025-04-29T14:23:09+05:30,230.2,1.605,310.4,2400.157,50.0,0.84
5,2025-04-29T14:23:10+05:30,232.4,0.568,130.7,1013.837,50.0,0.99
2,2025-04-29T14:23:11+05:30,229.3,1.183,219.7,2400.218,49.8,0.81
5,2025-04-29T14:23:12+05:30,230.0,0.615,127.3,1013.872,49.9,0.9
5,2025-04-29T14:23:13+05:30,228.5,0.517,105.1,1013.901,50.1,0.89
5,2025-04-29T14:23:14+05:30,230.8,0.643,141.0,1013.94,50.0,0.95
2,2025-04-29T14:23:15+05:30,232.9,1.913,392.1,2400.327,49.9,0.88
3,2025-04-29T14:23:16+05:30,231.3,0.786,161.8,1157.564,50.2,0.89
1,2025-04-29T14:23:17+05:30,228.2,0.265,58.1,533.444,50.0,0.96
4,2025-04-29T14:23:18+05:30,230.6,0.385,81.7,686.595,50.2,0.92
4,2025-04-29T14:23:19+05:30,231.7,0.355,79.8,686.617,49.8,0.97
2,2025-04-29T14:23:20+05:30,231.0,1.729,339.5,2400.421,50.0,0.85
2,2025-04-29T14:23:21+05:30,231.2,1.61,346.2,2400.517,50.2,0.93
4,2025-04-29T14:23:22+05:30,230.8,0.423,95.7,686.644,50.1,0.98
3,2025-04-29T14:23:23+05:30,230.4,0.695,137.7,1157.602,49.9,0.86
5,2025-04-29T14:23:24+05:30,230.6,0.489,99.2,1013.968,49.9,0.88
1,2025-04-29T14:23:25+05:30,229.0,0.302,66.4,533.462,50.1,0.96
3,2025-04-29T14:23:26+05:30,230.7,0.608,123.4,1157.636,50.0,0.88
1,2025-04-29T14:23:27+05:30,232.0,0.358,82.2,533.485,50.2,0.99
5,2025-04-29T14:23:28+05:30,231.5,0.737,153.6,1014.011,50.0,0.9
5,2025-04-29T14:23:29+05:30,228.9,0.547,121.5,1014.045,49.9,0.97
1,2025-04-29T14:23:30+05:30,230.3,0.242,54.6,533.5,50.0,0.98
4,2025-04-29T14:23:31+05:30,229.1,0.397,84.6,686.668,50.2,0.93
3,2025-04-29T14:23:32+05:30,229.3,0.671,141.6,1157.675,50.0,0.92
4,2025-04-29T14:23:33+05:30,229.8,0.423,88.5,686.693,50.0,0.91
1,2025-04-29T14:23:34+05:30,232.4,0.426,99.0,533.528,49.8,1.0
3,2025-04-29T14:23:35+05:30,230.0,0.595,124.5,1157.71,49.8,0.91
3,2025-04-29T14:23:36+05:30,231.2,0.655,131.7,1157.747,49.9,0.87
4,2025-04-29T14:23:37+05:30,228.6,0.383,81.4,686.716,50.0,0.93
2,2025-04-29T14:23:38+05:30,230.7,1.283,260.5,2400.589,50.1,0.88
5,2025-04-29T14:23:39+05:30,231.0,0.398,90.1,1014.07,50.2,0.98
4,2025-04-29T14:23:40+05:30,229.8,0.337,73.6,686.736,50.1,0.95
1,2025-04-29T14:23:41+05:30,229.9,0.195,43.0,533.54,50.0,0.96
4,2025-04-29T14:23:42+05:30,231.5,0.436,91.8,686.761,49.8,0.91
3,2025-04-29T14:23:43+05:30,231.8,0.7,146.0,1157.788,49.7,0.9
3,2025-04-29T14:23:44+05:30,230.5,0.855,175.4,1157.837,49.9,0.89
1,2025-04-29T14:23:45+05:30,227.7,0.306,69.0,533.559,50.0,0.99
1,2025-04-29T14:23:46+05:30,228.9,0.369,81.1,533.582,50.0,0.96
5,2025-04-29T14:23:47+05:30,230.8,0.923,200.2,1014.126,50.0,0.94
2,2025-04-29T14:23:48+05:30,229.0,1.413,281.5,2400.667,50.0,0.87
2,2025-04-29T14:23:49+05:30,231.6,0.964,200.9,2400.723,50.2,0.9
2,2025-04-29T14:23:50+05:30,229.1,1.775,337.5,2400.817,49.9,0.83
5,2025-04-29T14:23:51+05:30,228.6,0.63,133.9,1014.163,50.0,0.93
2,2025-04-29T14:23:52+05:30,230.1,1.032,204.2,2400.874,50.1,0.86
2,2025-04-29T14:23:53+05:30,229.0,1.769,332.2,2400.966,50.1,0.82
5,2025-04-29T14:23:54+05:30,229.9,0.525,102.6,1014.192,49.8,0.85
2,2025-04-29T14:23:55+05:30,230.7,1.77,379.8,2401.072,50.1,0.93
3,2025-04-29T14:23:56+05:30,232.0,0.722,154.1,1157.88,49.9,0.92
5,2025-04-29T14:23:57+05:30,231.5,0.426,88.8,1014.217,49.9,0.9
1,2025-04-29T14:23:58+05:30,226.8,0.313,68.1,533.601,50.1,0.96
3,2025-04-29T14:23:59+05:30,229.4,0.687,134.0,1157.917,50.0,0.85
2,2025-04-29T14:24:00+05:30,228.4,1.688,323.9,2401.162,49.9,0.84
5,2025-04-29T14:24:01+05:30,231.6,0.624,135.8,1014.255,50.1,0.94
1,2025-04-29T14:24:02+05:30,228.9,0.276,60.0,533.618,50.0,0.95
5,2025-04-29T14:24:03+05:30,232.3,0.597,126.2,1014.29,50.0,0.91
1,2025-04-29T14:24:04+05:30,230.6,0.346,77.4,533.639,49.9,0.97
2,2025-04-29T14:24:05+05:30,229.2,1.418,302.3,2401.246,49.8,0.93
3,2025-04-29T14:24:06+05:30,228.4,0.663,139.3,1157.956,49.9,0.92
2,2025-04-29T14:24:07+05:30,229.1,1.58,300.4,2401.329,50.1,0.83
5,2025-04-29T14:24:08+05:30,230.3,0.747,165.2,1014.336,50.2,0.96
2,2025-04-29T14:24:09+05:30,228.7,1.585,333.5,2401.422,50.0,0.92
1,2025-04-29T14:24:10+05:30,229.1,0.264,59.3,533.655,50.1,0.98
3,2025-04-29T14:24:11+05:30,229.8,0.707,149.5,1157.998,50.0,0.92
2,2025-04-29T14:24:12+05:30,230.8,1.573,294.1,2401.504,49.9,0.81
5,2025-04-29T14:24:13+05:30,229.9,0.845,174.8,1014.385,50.0,0.9
4,2025-04-29T14:24:14+05:30,230.5,0.414,91.6,686.786,49.9,0.96
2,2025-04-29T14:24:15+05:30,227.4,1.147,240.0,2401.571,49.9,0.92
2,2025-04-29T14:24:16+05:30,229.2,1.501,316.5,2401.659,49.8,0.92
5,2025-04-29T14:24:17+05:30,230.8,0.624,138.3,1014.423,50.1,0.96
1,2025-04-29T14:24:18+05:30,228.8,0.296,64.3,533.673,50.1,0.95
4,2025-04-29T14:24:19+05:30,231.8,0.443,97.6,686.813,50.0,0.95
3,2025-04-29T14:24:20+05:30,232.1,0.631,131.8,1158.035,49.9,0.9
2,2025-04-29T14:24:21+05:30,230.6,1.799,352.6,2401.757,49.8,0.85
1,2025-04-29T14:24:22+05:30,227.4,0.288,65.5,533.691,49.9,1.0
4,2025-04-29T14:24:23+05:30,230.1,0.411,88.9,686.838,50.1,0.94
3,2025-04-29T14:24:24+05:30,231.2,0.542,117.8,1158.068,50.2,0.94
5,2025-04-29T14:24:25+05:30,226.3,0.461,97.0,1014.45,50.0,0.93
1,2025-04-29T14:24:26+05:30,226.2,0.254,55.2,533.706,50.0,0.96
1,2025-04-29T14:24:27+05:30,230.0,0.274,61.8,533.723,50.1,0.98
3,2025-04-29T14:24:28+05:30,229.0,0.614,129.4,1158.104,50.0,0.92
4,2025-04-29T14:24:29+05:30,227.6,0.423,90.5,686.863,50.1,0.94
4,2025-04-29T14:24:30+05:30,233.2,0.448,102.4,686.891,49.8,0.98
1,2025-04-29T14:24:31+05:30,229.1,0.236,53.0,533.738,50.0,0.98
2,2025-04-29T14:24:32+05:30,230.4,1.583,346.5,2401.853,50.0,0.95
5,2025-04-29T14:24:33+05:30,230.1,0.592,134.9,1014.487,50.2,0.99
1,2025-04-29T14:24:34+05:30,230.8,0.277,60.7,533.755,50.1,0.95
1,2025-04-29T14:24:35+05:30,229.5,0.249,55.4,533.77,50.0,0.97
3,2025-04-29T14:24:36+05:30,232.0,1.038,214.3,1158.164,50.1,0.89
1,2025-04-29T14:24:37+05:30,230.8,0.226,49.6,533.784,50.0,0.95
1,2025-04-29T14:24:38+05:30,227.6,0.312,71.0,533.804,50.1,1.0
1,2025-04-29T14:24:39+05:30,229.9,0.288,65.5,533.822,49.9,0.99
2,2025-04-29T14:24:40+05:30,228.2,1.528,306.8,2401.938,50.1,0.88
3,2025-04-29T14:24:41+05:30,230.5,0.724,150.2,1158.206,50.0,0.9
5,2025-04-29T14:24:42+05:30,228.2,1.04,208.8,1014.545,50.0,0.88
5,2025-04-29T14:24:43+05:30,231.7,0.748,152.5,1014.587,50.1,0.88
4,2025-04-29T14:24:44+05:30,229.2,0.373,83.8,686.914,50.1,0.98
5,2025-04-29T14:24:45+05:30,232.0,0.602,124.3,1014.622,50.0,0.89
1,2025-04-29T14:24:46+05:30,229.1,0.412,94.4,533.848,50.2,1.0
4,2025-04-29T14:24:47+05:30,230.1,0.37,76.6,686.935,50.0,0.9
5,2025-04-29T14:24:48+05:30,233.3,0.463,100.5,1014.65,50.0,0.93
3,2025-04-29T14:24:49+05:30,229.0,0.769,162.0,1158.251,50.0,0.92
5,2025-04-29T14:24:50+05:30,231.9,0.663,143.0,1014.69,49.9,0.93
4,2025-04-29T14:24:51+05:30,226.8,0.342,74.5,686.956,50.0,0.96
5,2025-04-29T14:24:52+05:30,231.7,0.563,127.8,1014.726,50.0,0.98
4,2025-04-29T14:24:53+05:30,230.0,0.437,97.5,686.983,49.9,0.97
5,2025-04-29T14:24:54+05:30,229.0,0.621,139.4,1014.765,49.9,0.98
2,2025-04-29T14:24:55+05:30,229.3,0.957,179.9,2401.988,49.9,0.82
3,2025-04-29T14:24:56+05:30,231.4,0.819,170.6,1158.298,50.1,0.9
1,2025-04-29T14:24:57+05:30,231.6,0.374,83.2,533.871,49.9,0.96
2,2025-04-29T14:24:58+05:30,233.3,1.033,209.7,2402.046,50.2,0.87
1,2025-04-29T14:24:59+05:30,231.6,0.441,102.1,533.899,49.9,1.0
4,2025-04-29T14:25:00+05:30,231.1,0.378,80.4,687.005,50.0,0.92
1,2025-04-29T14:25:01+05:30,232.1,0.34,78.1,533.921,49.9,0.99
4,2025-04-29T14:25:02+05:30,230.1,0.375,77.7,687.027,50.1,0.9
5,2025-04-29T14:25:03+05:30,229.4,0.197,41.6,1014.777,50.0,0.92
3,2025-04-29T14:25:04+05:30,229.7,0.828,167.4,1158.344,50.0,0.88
5,2025-04-29T14:25:05+05:30,229.0,0.611,137.1,1014.815,49.8,0.98
2,2025-04-29T14:25:06+05:30,228.9,1.496,277.4,2402.123,50.1,0.81
4,2025-04-29T14:25:07+05:30,230.4,0.418,90.5,687.052,50.1,0.94
4,2025-04-29T14:25:08+05:30,229.6,0.436,91.1,687.077,49.9,0.91
5,2025-04-29T14:25:09+05:30,229.8,0.513,102.6,1014.844,50.0,0.87
3,2025-04-29T14:25:10+05:30,230.0,0.607,128.4,1158.38,49.9,0.92
3,2025-04-29T14:25:11+05:30,227.0,0.807,164.9,1158.426,50.0,0.9
5,2025-04-29T14:25:12+05:30,234.1,0.549,120.8,1014.878,50.0,0.94
4,2025-04-29T14:25:13+05:30,233.3,0.48,104.1,687.106,50.2,0.93
3,2025-04-29T14:25:14+05:30,229.3,0.573,122.2,1158.46,49.9,0.93
3,2025-04-29T14:25:15+05:30,228.0,0.767,162.6,1158.505,49.9,0.93
2,2025-04-29T14:25:16+05:30,230.6,1.223,259.5,2402.195,50.0,0.92
1,2025-04-29T14:25:17+05:30,228.3,0.285,62.5,533.938,49.9,0.96
1,2025-04-29T14:25:18+05:30,228.8,0.325,73.6,533.958,49.8,0.99
3,2025-04-29T14:25:19+05:30,234.5,0.759,154.8,1158.548,50.1,0.87
3,2025-04-29T14:25:20+05:30,226.7,0.638,124.4,1158.583,50.0,0.86
3,2025-04-29T14:25:21+05:30,228.1,0.881,184.9,1158.634,50.0,0.92
1,2025-04-29T14:25:22+05:30,226.5,0.262,58.7,533.974,50.0,0.99
5,2025-04-29T14:25:23+05:30,225.6,0.551,108.1,1014.908,49.8,0.87
5,2025-04-29T14:25:24+05:30,229.4,0.525,116.8,1014.94,50.1,0.97
3,2025-04-29T14:25:25+05:30,231.3,0.618,131.5,1158.671,49.9,0.92
3,2025-04-29T14:25:26+05:30,229.1,0.821,161.8,1158.716,49.8,0.86
2,2025-04-29T14:25:27+05:30,230.3,1.471,271.0,2402.27,50.1,0.8
1,2025-04-29T14:25:28+05:30,229.3,0.349,76.0,533.995,49.9,0.95
2,2025-04-29T14:25:29+05:30,226.8,0.639,134.8,2402.307,50.1,0.93
4,2025-04-29T14:25:30+05:30,225.8,0.43,93.2,687.132,50.1,0.96
3,2025-04-29T14:25:31+05:30,227.5,0.653,133.7,1158.753,49.8,0.9
4,2025-04-29T14:25:32+05:30,231.1,0.388,84.3,687.155,49.9,0.94
5,2025-04-29T14:25:33+05:30,229.4,0.723,155.9,1014.983,50.0,0.94
4,2025-04-29T14:25:34+05:30,230.5,0.463,97.1,687.182,50.0,0.91
2,2025-04-29T14:25:35+05:30,227.3,1.516,296.3,2402.389,50.3,0.86
3,2025-04-29T14:25:36+05:30,228.2,0.758,157.4,1158.797,50.1,0.91
4,2025-04-29T14:25:37+05:30,229.0,0.381,84.6,687.206,49.9,0.97
2,2025-04-29T14:25:38+05:30,228.4,1.251,245.7,2402.457,49.9,0.86
2,2025-04-29T14:25:39+05:30,231.8,1.16,252.8,2402.527,50.0,0.94
3,2025-04-29T14:25:40+05:30,229.6,0.664,141.8,1158.836,49.9,0.93
5,2025-04-29T14:25:41+05:30,232.8,0.72,149.2,1015.024,50.0,0.89
5,2025-04-29T14:25:42+05:30,229.6,0.751,167.3,1015.07,49.9,0.97
5,2025-04-29T14:25:43+05:30,228.0,0.727,157.5,1015.114,50.0,0.95
2,2025-04-29T14:25:44+05:30,232.2,1.119,215.7,2402.587,50.0,0.83
5,2025-04-29T14:25:45+05:30,228.0,1.018,227.5,1015.177,50.1,0.98
4,2025-04-29T14:25:46+05:30,227.0,0.445,98.0,687.233,49.8,0.97
4,2025-04-29T14:25:47+05:30,233.1,0.338,76.4,687.254,50.0,0.97
4,2025-04-29T14:25:48+05:30,227.2,0.355,77.4,687.275,49.9,0.96
3,2025-04-29T14:25:49+05:30,231.2,0.774,166.4,1158.882,50.0,0.93
4,2025-04-29T14:25:50+05:30,230.9,0.402,84.5,687.298,49.8,0.91
3,2025-04-29T14:25:51+05:30,228.7,0.67,136.4,1158.92,50.1,0.89
